id,Province,Agroecological.zones,Crop,Grp.Crop,Regime,Code_Stage,birth.day,sampling.date,Base.Feed,Second.feed.1,second.feed.1.date,second.feed..2,second.feed..2.date,Sampling.Timing.Vs.second.feed.timing,Mos.,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,B1,B2,B3,B4,B5,B6,B6_VCID_1,B6_VCID_2,B7,FVC,LST,NDVI,AI,ETP_jan_mars,ETP_oct_dec,ETP_oct_mars,EVI_Diff,EVI_RUE,EVI_fev,EVI_jan,EVI_jan_mars,EVI_mars,EVI_max,EVI_min,EVI_oct_dec,EVI_oct_mars,EVIsum,FAPAR_RUE,FAPAR_jan_mars,FAPAR_oct_dec,FAPAR_oct_mars,FAPARsum,Fpar_Diff,Fpar_fev,Fpar_jan,Fpar_mars,Fpar_max,Fpar_min,LAI_Diff,LAI_fev,LAI_jan,LAI_jan_mars,LAI_mars,LAI_max,LAI_min,LAI_oct_dec,LAI_oct_mars,LAIsum,LST_DAY_jan_mars,LST_DAY_oct_dec,LST_Night_jan_mars,LST_Night_oct_dec,NDVI_Diff,NDVI_RUE,NDVI_fev,NDVI_jan,NDVI_jan_mars,NDVI_mars,NDVI_max,NDVI_min,NDVI_oct_dec,NDVI_oct_mars,NDVIsum,P_dec_fev,P_oct_mars,P_sep_nov,pH,Ec,MO,K20,P2O5
1504,Taza,favorable,Orge ,Barley,,S2,,07/04/2020,No,No,,No,,No N topDress ,68%,0.141,0.004,0.236,0.156,0.117,0.127,0.117,0.169,0.29,0.325,0.324,0.34,0.189,0.356,0.002,2.697,0.363,0.539,824.758,828.039,0.351,2.719,,,,,,,,,,18.15,,,2.94,"2,924.57",367.2,873.43,-0.15,0.58,0.24,0.19,0.2,0.16,0.25,0.1,0.1,0.14,1.72,2.59,0.4,0.26,0.31,7.71,0.24,0.43,0.32,0.43,0.49,0.25,0.81,0.86,0.52,0.69,0.98,1.15,0.35,0.35,0.58,14.03,18.85,16.92,8.53,6.61,-0.21,2,0.55,0.53,0.54,0.5,0.56,0.36,0.55,0.54,5.95,158.9,341.57,109.39,,,,,
1521,Taza,favorable,Blé dur,Wheat,,S2,15/11/2019,08/04/2020,Yes,No,,No,,No N topDress ,67%,0.142,0.002,0.234,0.137,0.114,0.117,0.095,0.148,0.312,0.376,0.381,0.401,0.141,0.591,0.002,3.497,0.499,0.693,829.424,832.121,0.47,3.008,688.65,"1,139.10","1,098.53","3,955.77","2,550.21","3,349.95",335,334.74,"1,547.27",19.09,338.77,0.65,2.02,"2,387.29",256.91,574.89,-0.33,1.22,0.43,0.29,0.43,0.47,0.48,0.15,0.22,0.29,3.46,3.09,0.55,0.2,0.4,8.79,0.55,0.59,0.42,0.58,0.67,0.12,1.15,1.21,0.58,1.15,1.32,1.38,0.23,0.35,0.58,15.41,23.21,21.22,10.75,10.18,-0.45,2.11,0.67,0.59,0.66,0.68,0.7,0.25,0.43,0.56,5.99,145.61,326.8,106.96,,,,,
1524,Taza,favorable,Orge ,Barley,,S2,,07/04/2020,No,No,,No,,No N topDress ,63%,0.121,0.002,0.168,0.083,0.094,0.096,0.066,0.118,0.276,0.327,0.321,0.345,0.155,0.609,0.002,3.471,0.539,0.759,827.757,830.662,0.458,2.646,553.48,883.7,887.95,"2,855.42","1,968.71","3,344.20",334.39,334.31,"1,090.39",19.09,338.21,0.6,2.4,"2,367.62",231.04,573.97,-0.2,1.16,0.32,0.21,0.3,0.33,0.37,0.16,0.22,0.23,2.76,3.97,0.49,0.35,0.4,9.49,0.53,0.53,0.47,0.5,0.61,0.08,1.15,0.92,0.69,0.81,1.09,1.27,0.12,0.58,0.58,15.98,23.15,18.49,8.13,9.03,-0.47,2.22,0.53,0.46,0.52,0.62,0.72,0.24,0.41,0.47,5.3,116.79,274.54,112.92,,,,,
1531,Taza,favorable,Blé dur ,Wheat,,S1,,23/02/2020,No,No,,No,,No N topDress ,79%,0.137,0.004,0.266,0.181,0.117,0.12,0.114,0.153,0.263,0.306,0.314,0.328,0.164,0.33,0.001,3.271,0.383,0.536,828.861,831.628,0.344,2.885,501.98,921.15,854.45,"3,647.23","2,354.63","3,377.55",337.71,338.25,"1,367.93",13.52,341.07,0.71,2.21,"2,399.24",149.73,508.42,-0.22,1.22,0.33,0.26,0.31,0.32,0.35,0.14,0.19,0.26,2.82,3.93,0.44,0.33,0.4,9.04,0.35,0.47,0.41,0.45,0.58,0.23,0.81,0.81,0.58,0.75,0.81,1.15,0.35,0.35,0.58,13.22,22.49,19.93,7.44,8.57,-0.28,2.07,0.49,0.46,0.49,0.51,0.51,0.23,0.38,0.48,4.77,109.3,264.4,112.65,,,,,
1537,Boulemane,Montagne,Blé dur ,Wheat,,S1,01/12/2019,29/02/2020,Yes,No,,No,,No N topDress ,91%,0.145,0.003,0.261,0.162,0.114,0.122,0.103,0.162,0.352,0.418,0.421,0.446,0.205,0.681,0.003,3.695,0.506,0.696,828.816,831.589,0.498,3.358,742.9,"1,090.20","1,037.30","4,341.25","2,816.35","3,409.75",340.98,341.04,"1,799.75",17.31,344.17,0.71,3.31,"2,719.06",320.97,763.37,-0.12,1.04,0.21,0.21,0.23,0.26,0.28,0.17,0.19,0.2,2.4,2.6,0.26,0.25,0.25,5.99,0.14,0.29,0.3,0.21,0.32,0.18,0.23,0.35,0.35,0.35,0.35,0.46,0.23,0.35,0.35,8.05,23.37,19.7,6.3,7.28,-0.13,1.55,0.31,0.35,0.34,0.35,0.38,0.25,0.31,0.32,3.57,126.77,265.11,83.39,,,,,
1542,Boulemane,Montagne,Orge,Barley,,S1,,27/02/2020,No,No,,No,,No N topDress ,83%,0.17,0.007,0.403,0.318,0.153,0.178,0.217,0.26,0.336,0.37,0.366,0.389,0.221,0.198,0.001,2.053,0.201,0.294,825.386,828.588,0.222,2.891,982.1,"1,605.35","2,099.90","3,561.42","4,031.88","3,404.00",324.19,324.29,"3,150.93",13.53,343.94,0.3,2.93,"2,425.69",316.83,619.28,-0.03,0.75,0.15,0.14,0.15,0.16,0.16,0.13,0.14,0.14,1.59,1.92,0.18,0.18,0.18,4.05,0.2,0.18,0.2,0.2,0.28,0.08,0.46,0.23,0.23,0.23,0.35,0.58,0.12,0.23,0.23,5.29,23.49,19.03,-0.53,1.37,-0.05,1.05,0.21,0.2,0.21,0.22,0.22,0.17,0.2,0.2,2.23,115.46,243,83.17,,,,,
1546,Boulemane,Montagne,Blé dur,Wheat,,S2,,04/05/2020,No,No,,No,,No N topDress ,73%,0.162,0.005,0.323,0.22,0.136,0.147,0.144,0.19,0.319,0.375,0.371,0.398,0.163,0.389,0.001,3.258,0.378,0.507,829.776,832.429,0.359,2.822,550.5,"1,073.87","1,187.67","3,712.98","2,772.11","3,438.50",343.83,344.08,"1,819.59",21.24,349.39,0.6,3.56,"2,697.78",297.39,736.35,-0.07,0.99,0.19,0.19,0.2,0.21,0.22,0.14,0.17,0.18,2.05,3.34,0.33,0.26,0.32,6.91,0.15,0.34,0.33,0.32,0.35,0.2,0.23,0.46,0.35,0.35,0.58,0.58,0.35,0.35,0.35,9.2,22.21,19.98,6.91,6.82,-0.13,1.66,0.32,0.34,0.33,0.33,0.34,0.22,0.3,0.31,3.42,101.6,237.67,82.82,,,,,
1550,Khénifra,Montagne,Orge ,Barley,,S1,25/11/2019,16/02/2020,Yes,Yes,27/01/2020,No,,After,92%,0.137,0.002,0.176,0.085,0.102,0.102,0.068,0.123,0.321,0.387,0.38,0.408,0.159,0.832,0.002,4.169,0.595,0.799,829.341,832.048,0.525,2.868,451.95,772.13,595.66,"3,884.92","1,725.60","3,334.92",333.49,333.34,753.67,14.82,336.24,0.85,2.63,"2,608.43",323.04,799.6,-0.29,0.91,0.38,0.35,0.34,0.32,0.4,0.1,0.15,0.29,2.77,2.59,0.45,0.17,0.38,7.9,0.4,0.53,0.41,0.44,0.55,0.15,0.92,1.09,0.58,0.81,0.81,1.15,0.23,0.35,0.58,13.11,25.33,20.83,10.05,8.82,-0.5,1.74,0.67,0.65,0.62,0.57,0.7,0.2,0.25,0.53,5.28,146.23,350.25,124.18,,,,,
1557,Azilal,Montagne,Orge,Barley,,S2,,14/03/2020,No,Yes,18/11/2019,No,,No Seconde N,83%,0.132,,,,0.109,0.117,0.128,0.161,0.24,0.267,0.264,0.281,0.12,0.207,0.001,2.779,0.285,0.4,826.277,829.367,0.243,2.847,696.78,"1,033.33","1,260.95","2,622.72","2,344.03","3,352.14",335.21,335.2,"1,641.54",11.15,338.74,0.4,2.59,"2,993.22",366.51,861.81,-0.02,0.32,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.1,1.07,1.1,0.18,0.15,0.17,3.67,0.14,0.2,0.14,0.18,0.24,0.1,0.35,0.23,0.17,0.23,0.23,0.46,0.12,0.23,0.23,4.95,26.16,21.79,4.26,4.36,-0.04,0.68,0.22,0.21,0.21,0.2,0.23,0.19,0.2,0.21,2.25,187.4,381.94,96.42,,,,,
1558,Azilal,Montagne,Orge ,Barley,,S2,,29/03/2020,No,Yes,18/11/2019,No,,No Seconde N,86%,0.13,0.003,0.222,0.151,0.106,0.114,0.116,0.157,0.257,0.287,0.287,0.303,0.133,0.28,0.001,2.791,0.336,0.486,825.458,828.651,0.301,2.922,647.08,"1,024.88","1,183.58","2,833.86","2,225.62","3,366.14",336.63,336.52,"1,500.71",18.17,341.2,0.46,2.59,"2,993.22",366.51,861.81,-0.02,0.32,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.1,1.07,1.1,0.18,0.15,0.17,3.67,0.14,0.2,0.14,0.18,0.24,0.1,0.35,0.23,0.17,0.23,0.23,0.46,0.12,0.23,0.23,4.95,26.16,21.79,4.26,4.36,-0.04,0.68,0.22,0.21,0.21,0.2,0.23,0.19,0.2,0.21,2.25,187.4,381.94,96.42,,,,,
1585,Safi,défavorable,Blé dur,Wheat,,S2,17/11/2019,27/02/2020,Yes,Yes,20/01/2020,No,,No Seconde N,84%,0.16,0.001,0.214,0.117,0.119,0.11,0.079,0.128,0.314,0.398,0.387,0.423,0.108,0.782,0.002,4.309,0.589,0.762,832.177,834.53,0.512,2.866,685.49,"1,011.39","1,089.24","3,455.02","2,671.29","3,412.68",341.27,340.97,"1,851.58",19.9,345.69,0.6,2.7,"2,212.95",139.04,510.49,-0.38,1.74,0.46,0.39,0.43,0.42,0.47,0.09,0.13,0.35,3.28,5.25,0.68,0.12,0.51,9.91,0.74,0.78,0.62,0.56,0.82,0.08,1.84,1.73,0.86,1.15,1.09,1.96,0.12,0.12,0.69,17.6,26.58,25.76,10.14,12.96,-0.57,3.37,0.79,0.76,0.75,0.66,0.81,0.24,0.35,0.66,6.36,129.06,217.24,64.1,,,,,
1613,El Jadida,interemédiaire,Orge ,Barley,,S2,,09/03/2020,No,No,,No,,No N topDress ,76%,0.144,0.002,0.243,0.14,0.115,0.117,0.1,0.158,0.301,0.363,0.373,0.416,0.154,0.501,0.003,2.843,0.452,0.664,828.574,831.377,0.45,3.155,,,,,,,,,,21.72,,,3.05,"2,021.12",249.09,586.5,-0.42,1.98,0.54,0.45,0.45,0.34,0.56,0.14,0.21,0.35,3.81,5.81,0.67,0.26,0.48,11.19,0.64,0.75,0.7,0.41,0.82,0.17,2.07,1.96,1.21,1.21,0.75,2.3,0.23,0.35,0.92,21.74,24.54,25.08,12.04,11.67,-0.57,3.18,0.8,0.71,0.71,0.52,0.82,0.25,0.36,0.59,6.12,128.82,221.31,70.86,,,,,
1630,Khouribga,interemédiaire,Orge ,Barley,,S2,,25/03/2020,No,No,,No,,No N topDress ,87%,0.15,0.004,0.219,0.148,0.119,0.113,0.113,0.138,0.212,0.246,0.244,0.271,0.102,0.205,0,3.418,0.324,0.421,830.857,833.375,0.241,2.502,,,,,,,333.76,334.05,,21.48,,,3.54,"2,555.99",297.05,734.5,-0.18,1.19,0.26,0.31,0.26,0.24,0.31,0.13,0.15,0.23,2.46,3.88,0.48,0.21,0.32,8.05,0.4,0.48,0.53,0.32,0.55,0.15,0.69,0.86,0.81,0.75,0.58,0.92,0.23,0.23,0.58,12.54,32.79,27.91,10.17,7.83,-0.29,1.94,0.41,0.51,0.41,0.36,0.49,0.19,0.24,0.36,4.02,120.68,238.81,84.64,,,,,
1633,Khouribga,interemédiaire,Orge ,Barley,,S2,,16/04/2020,No,No,,No,,No N topDress ,75%,0.155,0.002,0.41,0.295,0.139,0.154,0.181,0.219,0.31,0.354,0.347,0.392,0.122,0.244,0.001,2.771,0.27,0.361,829.381,832.083,0.259,3.058,951.78,"1,457.04","1,972.66","3,744.30","4,572.84","3,497.04",349.7,349.55,"3,382.67",27.59,357.48,0.36,3.51,"2,667.54",381.46,852.26,-0.29,1.3,0.43,0.36,0.4,0.33,0.44,0.15,0.17,0.27,3.15,3.72,0.53,0.2,0.39,9.02,0.53,0.56,0.6,0.42,0.67,0.14,1.04,1.09,0.98,0.86,0.75,1.27,0.23,0.23,0.69,14.84,29.82,27.8,10.03,8.75,-0.39,1.95,0.58,0.55,0.54,0.46,0.61,0.22,0.32,0.41,4.74,129.9,278.97,91,,,,,
1640,Khénifra,Montagne,Orge ,Barley,,S2,26/11/2019,20/04/2020,Yes,No,,No,,No N topDress ,72%,0.129,,,,0.104,0.108,0.09,0.138,0.295,0.357,0.346,0.385,0.161,0.571,0.002,3.756,0.509,0.675,829.994,832.62,0.437,3.047,,,,,,,306.14,306.54,,23.79,,,2.44,"2,841.19",382.84,831.11,-0.28,0.8,0.35,0.25,0.34,0.38,0.4,0.12,0.15,0.24,2.73,2.15,0.42,0.23,0.32,7.34,0.29,0.43,0.34,0.44,0.46,0.17,0.58,0.81,0.4,0.81,0.81,0.81,0.23,0.35,0.35,11.61,25.89,21.31,2.99,3.51,-0.4,1.41,0.56,0.45,0.56,0.6,0.64,0.24,0.32,0.44,4.8,207.94,392.11,92.44,,,,,
1646,Khénifra,Montagne,Blé dur ,Wheat,,S1,,01/03/2020,No,No,,No,,No N topDress ,88%,0.163,0.002,0.413,0.329,0.143,0.153,0.185,0.212,0.259,0.286,0.285,0.307,0.141,0.124,0,2.027,0.172,0.244,828.39,831.216,0.165,2.574,,,,,,,325.55,325.57,,23.68,,,2.44,"2,841.19",382.84,831.11,-0.25,0.75,0.34,0.24,0.29,0.3,0.38,0.13,0.16,0.22,2.56,2.15,0.42,0.23,0.32,7.34,0.29,0.43,0.34,0.44,0.46,0.17,0.58,0.81,0.4,0.81,0.81,0.81,0.23,0.35,0.35,11.61,25.89,21.31,2.99,3.51,-0.33,1.32,0.54,0.43,0.49,0.5,0.57,0.24,0.31,0.39,4.5,207.94,392.11,92.44,,,,,
1651,Khénifra,Montagne,Blé tendre,Wheat,,S2,27/11/2019,26/03/2020,Yes,No,,No,,No N topDress ,85%,0.133,0.006,0.205,0.124,0.107,0.107,0.097,0.148,0.283,0.329,0.333,0.354,0.196,0.444,0.002,3.039,0.437,0.632,827.192,830.168,0.405,3.225,401.51,579.56,534.88,"2,928.46","1,553.84","3,325.59",332.55,332.81,863.19,14.82,335.05,0.79,2.44,"2,853.50",362.6,825.47,-0.23,1.17,0.43,0.33,0.43,0.49,0.5,0.26,0.27,0.32,3.95,3.79,0.64,0.46,0.54,12.81,0.32,0.68,0.59,0.66,0.74,0.41,1.15,1.61,0.98,1.38,1.5,1.84,0.69,0.81,0.92,24.73,23.01,20.25,9.26,10.59,-0.35,2.23,0.77,0.69,0.77,0.82,0.83,0.48,0.6,0.69,7.56,175.43,389.17,108.83,,,,,
1655,Khénifra,Montagne,Blé dur,Wheat,,S2,12/11/2019,26/03/2020,Yes,No,,No,,No N topDress ,76%,0.125,,,,0.097,0.101,0.087,0.139,0.274,0.314,0.312,0.328,0.188,0.447,0.002,2.977,0.444,0.648,825.874,829.015,0.398,3.05,702.18,"1,143.66","1,391.05","2,900.30","3,514.78","3,451.12",345.12,345.25,"2,541.75",26.91,352.37,0.4,2.15,"2,592.21",294.63,713.69,-0.24,0.77,0.3,0.28,0.29,0.3,0.36,0.11,0.15,0.27,2.55,2.18,0.43,0.16,0.35,7.21,0.36,0.44,0.42,0.4,0.46,0.1,0.81,0.69,0.58,0.58,0.75,0.92,0.12,0.23,0.58,11.04,26.89,21.33,7.51,7.23,-0.39,1.31,0.49,0.47,0.47,0.49,0.59,0.21,0.25,0.45,4.35,161.44,381.2,113.89,,,,,
1659,Khénifra,Montagne,Blé dur ,Wheat,,S2,20/12/2019,15/03/2020,Yes,No,,No,,No N topDress ,85%,0.132,0.005,0.191,0.118,0.105,0.106,0.099,0.149,0.274,0.317,0.316,0.333,0.184,0.401,0.002,2.909,0.415,0.601,826.709,829.745,0.378,3.205,611.72,934.77,851.96,"3,410.75","2,309.09","3,319.93",332,332.21,"1,439.78",20.61,334.66,0.69,1.73,"2,242.96",205.62,564.07,-0.27,0.87,0.36,0.38,0.32,0.21,0.39,0.11,0.15,0.24,2.82,3.43,0.74,0.23,0.52,11.17,0.64,0.74,0.78,0.39,0.75,0.1,1.96,1.55,1.55,1.44,0.75,2.07,0.12,0.35,0.81,22.2,23.93,23.49,11.9,12.13,-0.38,1.5,0.57,0.62,0.55,0.36,0.61,0.22,0.33,0.38,4.9,184.39,374.74,101.13,,,,,
1666,Sidi Kacem,favorable supérieur,Blé Tendre,Wheat,,S1,,31/01/2020,No,Yes,04/01/2020,No,,After,91%,0.137,0.001,0.179,0.086,0.105,0.103,0.058,0.118,0.331,0.411,0.391,0.44,0.075,0.99,0.003,4.073,0.637,0.853,830.141,832.749,0.561,2.459,,,,,,,,,,10.66,,,5.4,"2,930.09",443.21,"1,006.14",-0.08,0.94,0.18,0.16,0.18,0.18,0.21,0.13,0.14,0.15,1.75,2.49,0.22,0.18,0.21,4.65,0.12,0.22,0.22,0.22,0.26,0.15,0.23,0.35,0.23,0.35,0.4,0.46,0.23,0.23,0.23,6.33,30.81,25.56,9.98,8.8,-0.11,1.57,0.3,0.28,0.29,0.28,0.31,0.2,0.25,0.26,2.93,117.69,214.36,64.11,,,,,
1667,Azilal,Montagne,Blé dur ,Wheat,,S1,15/12/2019,29/02/2020,Yes,No,,No,,No N topDress ,88%,0.149,0.004,0.397,0.33,0.132,0.143,0.201,0.232,0.283,0.31,0.312,0.334,0.181,0.133,0,1.918,0.167,0.248,826.539,829.596,0.175,3.514,857.31,"1,505.23","2,407.32","3,366.27","4,380.00","3,504.34",350.4,350.64,"4,065.19",12.06,356.06,0.19,5.4,"2,930.09",443.21,"1,006.14",-0.08,0.94,0.18,0.16,0.18,0.18,0.21,0.13,0.14,0.15,1.75,2.49,0.22,0.18,0.21,4.65,0.12,0.22,0.22,0.22,0.26,0.15,0.23,0.35,0.23,0.35,0.4,0.46,0.23,0.23,0.23,6.33,30.81,25.56,9.98,8.8,-0.11,1.57,0.3,0.28,0.29,0.28,0.31,0.2,0.25,0.26,2.93,117.69,214.36,64.11,,,,,
1694,Safi,défavorable,Blé dur ,Wheat,,S1,01/11/2019,29/01/2020,Yes,Yes,01/01/2020,No,,After,85%,0.145,0.001,0.219,0.135,0.113,0.099,0.078,0.11,0.203,0.232,0.226,0.25,0.101,0.285,0.001,3.383,0.411,0.56,827.273,830.239,0.29,2.085,558.41,815.63,998.73,"2,251.84","2,661.75","3,439.49",343.94,343.9,"1,824.27",21.1,349.39,0.44,3.39,"2,139.00",129.84,526.13,-0.32,1.57,0.36,0.33,0.31,0.16,0.42,0.1,0.1,0.19,2.43,4.44,0.48,0.12,0.23,6.89,0.56,0.49,0.55,0.23,0.64,0.08,1.04,0.81,0.92,0.81,0.35,1.15,0.12,0.23,0.35,11.27,34.27,28,11.1,12.73,-0.48,3.15,0.65,0.64,0.59,0.32,0.71,0.23,0.26,0.38,4.88,107.71,178.3,45.57,,,,,
1722,Azilal,Montagne,Orge,Barley,,S1,27/11/2019,28/02/2020,Yes,No,,No,,No N topDress ,88%,0.152,0.002,0.287,0.203,0.124,0.125,0.125,0.168,0.29,0.34,0.353,0.373,0.123,0.369,0.001,3.252,0.387,0.547,829.221,831.943,0.373,3.284,736.18,913.67,995.52,"2,155.74","1,595.53","3,318.90",331.91,331.99,"1,021.50",11.15,335.45,0.42,1.57,"2,014.69",242.88,392.61,-0.22,1.1,0.32,0.31,0.26,0.26,0.38,0.16,0.17,0.26,2.74,3.5,0.43,0.32,0.37,8.75,0.33,0.44,0.45,0.39,0.54,0.21,0.69,0.81,0.63,0.81,0.81,0.92,0.23,0.46,0.58,13.91,27.52,22.16,12.25,11.47,-0.39,1.95,0.53,0.56,0.47,0.42,0.65,0.27,0.36,0.43,4.86,146.84,287.14,92.88,,,,,
1739,Azilal,Montagne,Orge,Barley,,S2,,13/03/2020,No,No,,No,,No N topDress ,68%,0.137,,,,0.113,0.112,0.149,0.178,0.23,0.256,0.254,0.278,0.116,0.139,0,2.046,0.208,0.3,826.878,829.894,0.186,3.44,558.18,830.03,"1,165.64","2,213.28","1,950.23","3,405.15",340.52,340.69,"1,484.37",18.17,346.46,0.33,3.85,"2,839.58",369.73,830.87,-0.13,0.93,0.24,0.2,0.21,0.19,0.26,0.13,0.14,0.18,2,2.86,0.33,0.22,0.26,6.18,0.18,0.35,0.33,0.28,0.35,0.16,0.35,0.52,0.35,0.46,0.52,0.58,0.23,0.35,0.35,8.85,30.25,27.34,11.27,9.42,-0.2,1.6,0.39,0.35,0.34,0.32,0.43,0.22,0.26,0.31,3.47,134.13,248.49,78.96,,,,,
1742,Azilal,Montagne,Orge,Barley,,S2,,14/03/2020,No,No,,No,,No N topDress ,83%,0.125,,,,0.097,0.087,0.09,0.116,0.201,0.232,0.231,0.248,0.116,0.246,0,3.808,0.384,0.504,829.523,832.208,0.271,3.151,503.7,739.06,715.26,"3,026.07","1,664.23","3,325.80",332.53,332.77,898.61,13.89,335.83,0.71,5.46,"2,804.04",383.18,857.21,-0.12,1.56,0.23,0.25,0.25,0.26,0.3,0.17,0.2,0.22,2.45,6.41,0.47,0.38,0.41,10.05,0.39,0.52,0.47,0.48,0.7,0.31,1.61,0.98,0.69,0.81,1.09,1.96,0.35,0.58,0.69,18.06,30.66,28.49,11.19,10.43,-0.26,3.32,0.49,0.57,0.54,0.52,0.62,0.36,0.42,0.46,5.2,97.69,180.42,57.39,,,,,
1749,Azilal,Montagne,Orge ,Barley,,S2,,28/03/2020,No,No,,No,,No N topDress ,88%,0.215,0.004,0.247,0.194,0.17,0.161,0.168,0.203,0.292,0.322,0.306,0.347,0.16,0.221,0.001,2.943,0.261,0.333,826.971,829.974,0.226,2.298,"1,037.91","1,661.73","1,958.96","4,550.19","3,581.79","3,398.25",339.8,339.74,"2,382.51",13.53,343.03,0.46,3.66,"2,476.18",308.89,701.73,-0.1,0.99,0.2,0.14,0.19,0.19,0.21,0.11,0.17,0.18,1.9,1.96,0.18,0.18,0.18,3.76,0.1,0.18,0.18,0.17,0.2,0.09,0.23,0.23,0.23,0.23,0.23,0.35,0.12,0.23,0.23,4.83,21.98,21.52,2.74,2.06,-0.13,1.34,0.27,0.19,0.25,0.25,0.28,0.14,0.23,0.24,2.57,97.85,220.58,81.64,,,,,
1755,Tétouan,favorable supérieur,Avoine,Wheat,,S2,,07/04/2020,No,No,,No,,No N topDress ,70%,0.141,0.002,0.196,0.106,0.106,0.106,0.075,0.138,0.309,0.375,0.377,0.403,0.13,0.67,0.003,3.15,0.532,0.767,828.488,831.302,0.507,2.906,396.23,830.6,633.76,"4,938.80","1,746.83","3,337.88",333.77,333.61,836.89,24.28,337.02,0.89,1.12,"1,950.86",193.09,447.12,-0.4,1.2,0.54,0.5,0.52,0.54,0.58,0.18,0.3,0.49,4.81,3.28,0.71,0.52,0.62,13.16,0.54,0.71,0.73,0.6,0.75,0.21,1.27,1.32,1.15,1.21,1.32,1.61,0.35,0.69,1.15,22.43,22.41,20.21,11.21,11.93,-0.49,1.98,0.8,0.82,0.81,0.8,0.81,0.33,0.69,0.8,7.93,222.57,460.91,148.27,,,,,
1760,Tanger-Assilah,favorable supérieur,Blé dur,Wheat,,S1,15/11/2019,11/02/2020,Yes,Yes,31/01/2020,No,,After,90%,0.157,0.001,0.185,0.088,0.118,0.115,0.08,0.128,0.255,0.293,0.272,0.307,0.085,0.427,0.002,3.073,0.453,0.628,826.278,829.368,0.358,1.899,,,,,,,326.78,326.82,,16,,,1.3,"1,785.95",197.57,452.53,-0.25,0.81,0.36,0.28,0.34,0.35,0.37,0.12,0.16,0.25,2.84,2.81,0.58,0.3,0.47,9.82,0.59,0.63,0.53,0.59,0.69,0.1,1.5,1.09,0.86,1.15,1.32,1.61,0.12,0.35,0.69,17.37,23.26,21.1,11.39,11.14,-0.43,1.58,0.61,0.55,0.61,0.62,0.63,0.2,0.39,0.55,5.5,195.88,401.49,130.4,,,,,
1764,Larache,favorable supérieur,Blé tendre,Wheat,,S2,30/11/2019,13/03/2020,Yes,Yes,10/03/2020,No,,No Seconde N,82%,0.132,,,,0.1,0.092,0.056,0.098,0.254,0.322,0.318,0.347,0.092,0.686,0.001,4.263,0.612,0.803,831.964,834.343,0.475,2.447,426.39,693.54,852.86,"1,719.23","1,961.80","3,344.41",332.43,332.3,"1,258.50",16.73,337.83,0.39,1.02,"2,253.54",198.72,541.54,-0.12,0.67,0.34,0.35,0.34,0.34,0.37,0.25,0.3,0.32,3.53,2.2,0.56,0.46,0.49,11.71,0.36,0.63,0.5,0.56,0.67,0.31,0.92,1.04,0.75,1.04,1.15,1.27,0.35,0.69,0.81,19.44,24.37,20.99,11.93,11.33,-0.18,1.36,0.65,0.72,0.65,0.63,0.66,0.48,0.67,0.66,7.22,198.35,610.77,175.4,,,,,
1768,El Hajeb,favorable,Blé tendre,Wheat,,S1,,10/02/2020,No,Yes,29/01/2020,No,,After,86%,0.134,0.002,0.195,0.115,0.098,0.082,0.075,0.105,0.248,0.323,0.316,0.336,0.146,0.589,0.001,5.544,0.587,0.709,835.226,837.197,0.43,4.023,499.99,727.38,901.71,"3,271.47","2,173.24","3,380.18",338.03,338.11,"1,384.20",15.9,341.73,0.64,2.66,"2,405.57",204.47,566.15,-0.28,1.41,0.41,0.31,0.35,0.33,0.41,0.13,0.17,0.28,3,4.84,0.59,0.3,0.51,10.28,0.44,0.62,0.63,0.51,0.62,0.18,1.04,1.15,1.09,1.04,0.98,1.38,0.35,0.35,0.81,17.37,27.82,23.52,8.29,7.44,-0.41,2.75,0.72,0.61,0.62,0.57,0.72,0.31,0.39,0.57,5.85,98.91,244.36,107.8,,,,,
1775,Taounate,favorable supérieur,Blé tendre,Wheat,,S1,20/11/2019,11/02/2020,Yes,No,,No,,No N topDress ,81%,0.24,0.012,0.218,0.139,0.206,0.191,0.173,0.203,0.296,0.331,0.31,0.346,0.106,0.229,0.001,3.531,0.274,0.324,829.303,832.015,0.222,1.688,"1,047.35","1,476.27","1,660.11","3,454.92","3,468.11","3,389.07",338.93,339.08,"2,203.22",11.3,342.77,0.4,1.52,"2,251.70",221.26,416.53,-0.28,0.91,0.36,0.25,0.29,0.29,0.38,0.1,0.12,0.27,2.5,2.92,0.51,0.16,0.37,8.02,0.56,0.61,0.48,0.44,0.67,0.1,1.38,1.15,0.69,0.81,0.81,1.5,0.12,0.23,0.58,13.46,26.42,22.91,11.67,11.97,-0.46,1.68,0.6,0.5,0.5,0.49,0.66,0.2,0.24,0.49,4.6,128.82,315.85,114.17,,,,,
